cell_id,grid_row,grid_col,latitude,longitude,zone_name,lst_celsius,ndvi,building_density_pct,open_space_pct,road_density_km_per_sqkm,soil_type,annual_rainfall_mm,summer_max_temp_celsius,hvi_score,hvi_category,hvi_rank
BPL_CELL_0502,12,21,23.2425,77.4115,TT Nagar / New Market Urban Center,41.28,0.189,65.8,26.6,12.6,Clay Loam,1092.5,42.5,0.6669,High Vulnerability,568
BPL_CELL_0503,12,22,23.2425,77.4125,TT Nagar / New Market Urban Center,40.37,0.182,59.2,24.2,11.5,Clay Loam,1099.0,42.5,0.6377,High Vulnerability,671
BPL_CELL_0504,12,23,23.2425,77.4135,TT Nagar / New Market Urban Center,39.81,0.29,59.6,28.2,13.8,Clay Loam,1079.4,42.5,0.5769,High Vulnerability,1011
BPL_CELL_0505,12,24,23.2425,77.4145,TT Nagar / New Market Urban Center,40.99,0.232,60.0,29.3,12.2,Clay Loam,1085.9,42.5,0.6216,High Vulnerability,777
BPL_CELL_0506,12,25,23.2425,77.4155,TT Nagar / New Market Urban Center,39.07,0.216,60.5,28.7,12.7,Clay Loam,1120.4,42.5,0.5938,High Vulnerability,962
BPL_CELL_0507,12,26,23.2425,77.4165,TT Nagar / New Market Urban Center,40.98,0.243,55.4,26.1,11.8,Clay Loam,1082.0,42.5,0.61,High Vulnerability,862
BPL_CELL_0508,12,27,23.2425,77.4175,TT Nagar / New Market Urban Center,39.46,0.238,58.3,24.7,12.7,Clay Loam,1120.6,42.5,0.5943,High Vulnerability,959
BPL_CELL_0509,12,28,23.2425,77.4185,TT Nagar / New Market Urban Center,40.18,0.248,52.9,25.3,13.2,Clay Loam,1081.1,42.5,0.587,High Vulnerability,993
BPL_CELL_0510,12,29,23.2425,77.4195,TT Nagar / New Market Urban Center,41.11,0.242,55.8,22.8,12.6,Clay Loam,1097.9,42.5,0.6209,High Vulnerability,785
BPL_CELL_0511,12,30,23.2425,77.4205,TT Nagar / New Market Urban Center,40.61,0.243,63.4,26.9,12.2,Clay Loam,1090.6,42.5,0.6248,High Vulnerability,762
BPL_CELL_0512,12,31,23.2425,77.4215,TT Nagar / New Market Urban Center,40.17,0.143,55.6,21.8,11.9,Clay Loam,1120.4,42.5,0.6437,High Vulnerability,629
BPL_CELL_0513,12,32,23.2425,77.4225,TT Nagar / New Market Urban Center,40.89,0.192,51.1,23.7,10.8,Clay Loam,1098.6,42.5,0.6209,High Vulnerability,786
BPL_CELL_0514,12,33,23.2425,77.4235,TT Nagar / New Market Urban Center,40.79,0.277,61.6,24.2,11.5,Clay Loam,1124.0,42.5,0.615,High Vulnerability,829
BPL_CELL_0515,12,34,23.2425,77.4245,TT Nagar / New Market Urban Center,40.92,0.177,56.7,24.0,12.4,Clay Loam,1129.1,42.5,0.6433,High Vulnerability,630
BPL_CELL_0516,12,35,23.2425,77.4255,TT Nagar / New Market Urban Center,39.95,0.274,56.9,27.2,13.0,Clay Loam,1129.3,42.5,0.5801,High Vulnerability,1007
BPL_CELL_0517,12,36,23.2425,77.4265,TT Nagar / New Market Urban Center,37.66,0.261,53.4,20.9,12.3,Clay Loam,1124.9,42.5,0.5439,Moderate Vulnerability,1024
BPL_CELL_0518,12,37,23.2425,77.4275,TT Nagar / New Market Urban Center,42.48,0.247,59.4,22.9,12.8,Clay Loam,1086.6,42.5,0.6555,High Vulnerability,591
BPL_CELL_0519,12,38,23.2425,77.4285,TT Nagar / New Market Urban Center,38.73,0.236,59.1,20.9,11.6,Clay Loam,1094.9,42.5,0.5912,High Vulnerability,974
BPL_CELL_0520,12,39,23.2425,77.4295,TT Nagar / New Market Urban Center,40.37,0.244,61.7,25.4,10.5,Clay Loam,1125.5,42.5,0.6179,High Vulnerability,807
BPL_CELL_0521,13,0,23.2435,77.3905,TT Nagar / New Market Urban Center,40.12,0.215,57.0,28.6,11.9,Clay Loam,1093.0,42.5,0.6043,High Vulnerability,906
BPL_CELL_0522,13,1,23.2435,77.3915,TT Nagar / New Market Urban Center,41.27,0.179,58.4,27.3,12.5,Clay Loam,1078.6,42.5,0.6475,High Vulnerability,612
BPL_CELL_0523,13,2,23.2435,77.3925,TT Nagar / New Market Urban Center,39.43,0.191,65.1,26.5,12.1,Clay Loam,1114.7,42.5,0.6287,High Vulnerability,740
BPL_CELL_0524,13,3,23.2435,77.3935,TT Nagar / New Market Urban Center,41.08,0.276,54.4,30.5,12.6,Clay Loam,1088.2,42.5,0.5868,High Vulnerability,995
BPL_CELL_0525,13,4,23.2435,77.3945,TT Nagar / New Market Urban Center,40.3,0.254,57.5,23.7,12.7,Clay Loam,1128.5,42.5,0.6037,High Vulnerability,909
BPL_CELL_0526,13,5,23.2435,77.3955,TT Nagar / New Market Urban Center,40.15,0.167,60.3,24.6,13.2,Clay Loam,1108.7,42.5,0.6419,High Vulnerability,638
BPL_CELL_0527,13,6,23.2435,77.3965,TT Nagar / New Market Urban Center,40.74,0.239,60.6,20.6,12.5,Clay Loam,1119.3,42.5,0.6336,High Vulnerability,696
BPL_CELL_0528,13,7,23.2435,77.3975,TT Nagar / New Market Urban Center,38.69,0.202,57.8,23.7,13.3,Clay Loam,1078.1,42.5,0.5944,High Vulnerability,958
BPL_CELL_0529,13,8,23.2435,77.3985,TT Nagar / New Market Urban Center,41.6,0.17,60.3,25.4,13.2,Clay Loam,1085.0,42.5,0.6669,High Vulnerability,569
BPL_CELL_0530,13,9,23.2435,77.3995,TT Nagar / New Market Urban Center,39.01,0.155,60.1,24.3,11.8,Clay Loam,1119.4,42.5,0.6248,High Vulnerability,763
BPL_CELL_0531,13,10,23.2435,77.4005,TT Nagar / New Market Urban Center,39.22,0.219,58.6,25.5,11.7,Clay Loam,1080.7,42.5,0.5965,High Vulnerability,948
BPL_CELL_0532,13,11,23.2435,77.4015,TT Nagar / New Market Urban Center,41.37,0.247,54.6,23.9,12.8,Clay Loam,1123.7,42.5,0.6181,High Vulnerability,806
BPL_CELL_0533,13,12,23.2435,77.4025,TT Nagar / New Market Urban Center,40.49,0.174,57.2,27.9,12.9,Clay Loam,1127.9,42.5,0.6298,High Vulnerability,731
BPL_CELL_0534,13,13,23.2435,77.4035,TT Nagar / New Market Urban Center,41.5,0.247,54.0,24.0,11.8,Clay Loam,1094.6,42.5,0.6186,High Vulnerability,802
BPL_CELL_0535,13,14,23.2435,77.4045,TT Nagar / New Market Urban Center,42.05,0.227,58.1,24.6,13.4,Clay Loam,1106.1,42.5,0.648,High Vulnerability,608
BPL_CELL_0536,13,15,23.2435,77.4055,TT Nagar / New Market Urban Center,39.81,0.243,58.1,25.9,11.8,Clay Loam,1128.0,42.5,0.5959,High Vulnerability,951
BPL_CELL_0537,13,16,23.2435,77.4065,TT Nagar / New Market Urban Center,39.91,0.195,55.7,26.9,12.4,Clay Loam,1110.6,42.5,0.6079,High Vulnerability,880
BPL_CELL_0538,13,17,23.2435,77.4075,TT Nagar / New Market Urban Center,41.51,0.234,54.9,27.9,13.0,Clay Loam,1109.7,42.5,0.6186,High Vulnerability,803
BPL_CELL_0539,13,18,23.2435,77.4085,TT Nagar / New Market Urban Center,40.98,0.196,55.1,21.7,12.3,Clay Loam,1073.8,42.5,0.6369,High Vulnerability,677
BPL_CELL_0540,13,19,23.2435,77.4095,TT Nagar / New Market Urban Center,40.91,0.263,57.6,26.5,11.9,Clay Loam,1112.7,42.5,0.6064,High Vulnerability,892
BPL_CELL_0541,13,20,23.2435,77.4105,TT Nagar / New Market Urban Center,41.09,0.204,61.5,29.1,13.6,Clay Loam,1118.1,42.5,0.6395,High Vulnerability,654
BPL_CELL_0542,13,21,23.2435,77.4115,TT Nagar / New Market Urban Center,39.54,0.184,55.0,23.0,11.2,Clay Loam,1109.3,42.5,0.6111,High Vulnerability,854
BPL_CELL_0543,13,22,23.2435,77.4125,TT Nagar / New Market Urban Center,41.2,0.22,55.0,26.5,13.6,Clay Loam,1104.3,42.5,0.6214,High Vulnerability,782
BPL_CELL_0544,13,23,23.2435,77.4135,TT Nagar / New Market Urban Center,40.81,0.238,63.2,25.6,13.4,Clay Loam,1117.1,42.5,0.6327,High Vulnerability,703
BPL_CELL_0545,13,24,23.2435,77.4145,TT Nagar / New Market Urban Center,41.62,0.195,51.2,24.7,13.3,Clay Loam,1080.9,42.5,0.632,High Vulnerability,708
BPL_CELL_0546,13,25,23.2435,77.4155,TT Nagar / New Market Urban Center,38.95,0.233,59.1,24.7,13.9,Clay Loam,1115.8,42.5,0.5888,High Vulnerability,986
BPL_CELL_0547,13,26,23.2435,77.4165,TT Nagar / New Market Urban Center,41.05,0.261,57.2,26.1,11.6,Clay Loam,1088.4,42.5,0.6095,High Vulnerability,865
BPL_CELL_0548,13,27,23.2435,77.4175,TT Nagar / New Market Urban Center,41.67,0.226,54.9,24.8,13.1,Clay Loam,1121.1,42.5,0.6312,High Vulnerability,717
BPL_CELL_0549,13,28,23.2435,77.4185,TT Nagar / New Market Urban Center,38.73,0.231,50.7,21.4,13.9,Clay Loam,1100.0,42.5,0.5674,High Vulnerability,1017
BPL_CELL_0550,13,29,23.2435,77.4195,TT Nagar / New Market Urban Center,41.32,0.24,55.5,24.7,12.7,Clay Loam,1121.3,42.5,0.6209,High Vulnerability,787
BPL_CELL_0551,13,30,23.2435,77.4205,TT Nagar / New Market Urban Center,40.89,0.235,54.2,27.1,13.1,Clay Loam,1089.0,42.5,0.6059,High Vulnerability,893
BPL_CELL_0552,13,31,23.2435,77.4215,TT Nagar / New Market Urban Center,39.95,0.209,52.1,20.8,12.5,Clay Loam,1080.6,42.5,0.605,High Vulnerability,898
BPL_CELL_0553,13,32,23.2435,77.4225,TT Nagar / New Market Urban Center,40.44,0.218,57.1,30.0,13.1,Clay Loam,1099.4,42.5,0.6067,High Vulnerability,891
BPL_CELL_0554,13,33,23.2435,77.4235,TT Nagar / New Market Urban Center,41.83,0.221,56.5,21.8,11.7,Clay Loam,1094.2,42.5,0.6471,High Vulnerability,615
BPL_CELL_0555,13,34,23.2435,77.4245,TT Nagar / New Market Urban Center,41.36,0.214,60.3,25.5,12.3,Clay Loam,1089.3,42.5,0.6445,High Vulnerability,623
BPL_CELL_0556,13,35,23.2435,77.4255,TT Nagar / New Market Urban Center,40.61,0.23,56.0,23.1,11.4,Clay Loam,1084.9,42.5,0.616,High Vulnerability,818
BPL_CELL_0557,13,36,23.2435,77.4265,TT Nagar / New Market Urban Center,40.21,0.194,60.4,27.1,12.0,Clay Loam,1119.4,42.5,0.6275,High Vulnerability,749
BPL_CELL_0558,13,37,23.2435,77.4275,TT Nagar / New Market Urban Center,40.21,0.213,60.8,24.4,11.3,Clay Loam,1090.3,42.5,0.6266,High Vulnerability,752
BPL_CELL_0559,13,38,23.2435,77.4285,TT Nagar / New Market Urban Center,42.75,0.156,53.9,30.4,12.1,Clay Loam,1126.9,42.5,0.6655,High Vulnerability,573
BPL_CELL_0560,13,39,23.2435,77.4295,TT Nagar / New Market Urban Center,40.95,0.247,56.3,25.7,13.7,Clay Loam,1077.9,42.5,0.6113,High Vulnerability,852
BPL_CELL_0561,14,0,23.2445,77.3905,TT Nagar / New Market Urban Center,40.38,0.18,59.6,27.5,12.3,Clay Loam,1122.6,42.5,0.6331,High Vulnerability,700
BPL_CELL_0562,14,1,23.2445,77.3915,TT Nagar / New Market Urban Center,40.3,0.219,62.3,32.7,13.2,Clay Loam,1109.7,42.5,0.6133,High Vulnerability,842
BPL_CELL_0563,14,2,23.2445,77.3925,TT Nagar / New Market Urban Center,40.4,0.215,56.7,22.1,11.7,Clay Loam,1098.5,42.5,0.6221,High Vulnerability,775
BPL_CELL_0564,14,3,23.2445,77.3935,TT Nagar / New Market Urban Center,41.27,0.246,62.4,23.3,11.9,Clay Loam,1109.7,42.5,0.6407,High Vulnerability,644
BPL_CELL_0565,14,4,23.2445,77.3945,TT Nagar / New Market Urban Center,40.13,0.2,56.5,24.0,12.6,Clay Loam,1113.1,42.5,0.6184,High Vulnerability,804
BPL_CELL_0566,14,5,23.2445,77.3955,TT Nagar / New Market Urban Center,40.13,0.231,59.2,26.6,12.7,Clay Loam,1082.0,42.5,0.6087,High Vulnerability,873
BPL_CELL_0567,14,6,23.2445,77.3965,TT Nagar / New Market Urban Center,40.41,0.256,59.6,29.5,12.3,Clay Loam,1099.8,42.5,0.5993,High Vulnerability,932
BPL_CELL_0568,14,7,23.2445,77.3975,TT Nagar / New Market Urban Center,40.74,0.238,65.9,24.9,12.5,Clay Loam,1110.3,42.5,0.6408,High Vulnerability,643
BPL_CELL_0569,14,8,23.2445,77.3985,TT Nagar / New Market Urban Center,41.92,0.189,57.0,23.5,13.2,Clay Loam,1113.4,42.5,0.6596,High Vulnerability,583
BPL_CELL_0570,14,9,23.2445,77.3995,TT Nagar / New Market Urban Center,41.08,0.239,59.6,26.1,14.8,Clay Loam,1087.8,42.5,0.6259,High Vulnerability,756
BPL_CELL_0571,14,10,23.2445,77.4005,TT Nagar / New Market Urban Center,40.1,0.223,58.5,25.8,12.0,Clay Loam,1088.8,42.5,0.6109,High Vulnerability,856
BPL_CELL_0572,14,11,23.2445,77.4015,TT Nagar / New Market Urban Center,42.07,0.219,56.4,25.0,12.2,Clay Loam,1121.1,42.5,0.6457,High Vulnerability,618
BPL_CELL_0573,14,12,23.2445,77.4025,TT Nagar / New Market Urban Center,40.21,0.204,55.7,27.5,11.2,Clay Loam,1075.6,42.5,0.6088,High Vulnerability,871
BPL_CELL_0574,14,13,23.2445,77.4035,TT Nagar / New Market Urban Center,39.22,0.228,56.0,18.8,13.6,Clay Loam,1086.3,42.5,0.5989,High Vulnerability,936
BPL_CELL_0575,14,14,23.2445,77.4045,TT Nagar / New Market Urban Center,39.18,0.258,59.6,20.9,12.5,Clay Loam,1111.8,42.5,0.5925,High Vulnerability,970
BPL_CELL_0576,14,15,23.2445,77.4055,TT Nagar / New Market Urban Center,40.08,0.287,61.0,26.7,13.1,Clay Loam,1105.4,42.5,0.5905,High Vulnerability,981
BPL_CELL_0577,14,16,23.2445,77.4065,TT Nagar / New Market Urban Center,40.94,0.177,59.4,27.7,12.3,Clay Loam,1111.1,42.5,0.6441,High Vulnerability,627
BPL_CELL_0578,14,17,23.2445,77.4075,TT Nagar / New Market Urban Center,40.67,0.263,50.0,29.6,13.7,Clay Loam,1076.8,42.5,0.5731,High Vulnerability,1014
BPL_CELL_0579,14,18,23.2445,77.4085,TT Nagar / New Market Urban Center,40.27,0.225,57.8,27.6,12.1,Clay Loam,1116.1,42.5,0.6076,High Vulnerability,885
BPL_CELL_0580,14,19,23.2445,77.4095,TT Nagar / New Market Urban Center,39.2,0.186,55.9,29.4,12.2,Clay Loam,1090.3,42.5,0.5933,High Vulnerability,968
BPL_CELL_0581,14,20,23.2445,77.4105,TT Nagar / New Market Urban Center,39.12,0.213,62.3,27.5,12.4,Clay Loam,1110.6,42.5,0.6037,High Vulnerability,910
BPL_CELL_0582,14,21,23.2445,77.4115,TT Nagar / New Market Urban Center,41.33,0.177,62.4,16.7,11.5,Clay Loam,1073.3,42.5,0.6829,High Vulnerability,558
BPL_CELL_0583,14,22,23.2445,77.4125,TT Nagar / New Market Urban Center,40.17,0.206,62.0,20.2,12.6,Clay Loam,1099.5,42.5,0.6407,High Vulnerability,645
BPL_CELL_0584,14,23,23.2445,77.4135,TT Nagar / New Market Urban Center,40.24,0.225,67.3,27.0,12.6,Clay Loam,1108.6,42.5,0.6362,High Vulnerability,678
BPL_CELL_0585,14,24,23.2445,77.4145,TT Nagar / New Market Urban Center,39.96,0.233,51.9,26.4,10.9,Clay Loam,1096.8,42.5,0.5835,High Vulnerability,1003
BPL_CELL_0586,14,25,23.2445,77.4155,TT Nagar / New Market Urban Center,41.07,0.246,60.8,24.2,12.1,Clay Loam,1094.7,42.5,0.6303,High Vulnerability,727
BPL_CELL_0587,14,26,23.2445,77.4165,TT Nagar / New Market Urban Center,40.48,0.22,62.0,27.2,11.9,Clay Loam,1100.5,42.5,0.6268,High Vulnerability,750
BPL_CELL_0588,14,27,23.2445,77.4175,TT Nagar / New Market Urban Center,39.98,0.232,63.0,27.7,12.2,Clay Loam,1073.3,42.5,0.6143,High Vulnerability,833
BPL_CELL_0589,14,28,23.2445,77.4185,TT Nagar / New Market Urban Center,40.67,0.253,53.5,23.5,11.2,Clay Loam,1113.0,42.5,0.5998,High Vulnerability,929
BPL_CELL_0590,14,29,23.2445,77.4195,TT Nagar / New Market Urban Center,40.72,0.258,61.9,25.5,13.1,Clay Loam,1119.8,42.5,0.6194,High Vulnerability,798
BPL_CELL_0591,14,30,23.2445,77.4205,TT Nagar / New Market Urban Center,41.23,0.214,52.6,24.4,12.9,Clay Loam,1078.4,42.5,0.6216,High Vulnerability,778
BPL_CELL_0592,14,31,23.2445,77.4215,TT Nagar / New Market Urban Center,40.65,0.21,52.5,28.2,13.1,Clay Loam,1081.3,42.5,0.604,High Vulnerability,908
BPL_CELL_0593,14,32,23.2445,77.4225,TT Nagar / New Market Urban Center,41.31,0.207,52.1,26.4,12.3,Clay Loam,1094.9,42.5,0.6204,High Vulnerability,791
BPL_CELL_0594,14,33,23.2445,77.4235,TT Nagar / New Market Urban Center,40.08,0.271,55.0,20.6,11.7,Clay Loam,1097.0,42.5,0.5917,High Vulnerability,973
BPL_CELL_0595,14,34,23.2445,77.4245,TT Nagar / New Market Urban Center,39.28,0.157,60.7,27.6,12.2,Clay Loam,1126.1,42.5,0.6242,High Vulnerability,766
BPL_CELL_0596,14,35,23.2445,77.4255,TT Nagar / New Market Urban Center,40.45,0.238,54.6,18.2,12.3,Clay Loam,1080.6,42.5,0.6157,High Vulnerability,821
BPL_CELL_0597,14,36,23.2445,77.4265,TT Nagar / New Market Urban Center,39.22,0.197,60.4,27.1,11.1,Clay Loam,1100.2,42.5,0.6073,High Vulnerability,888
BPL_CELL_0598,14,37,23.2445,77.4275,TT Nagar / New Market Urban Center,39.4,0.157,64.5,29.4,11.7,Clay Loam,1086.4,42.5,0.634,High Vulnerability,692
BPL_CELL_0599,14,38,23.2445,77.4285,TT Nagar / New Market Urban Center,42.83,0.202,56.2,25.5,11.3,Clay Loam,1114.9,42.5,0.6655,High Vulnerability,574
BPL_CELL_0600,14,39,23.2445,77.4295,TT Nagar / New Market Urban Center,41.23,0.206,63.2,28.0,11.4,Clay Loam,1126.1,42.5,0.6486,High Vulnerability,607
BPL_CELL_0601,15,0,23.2455,77.3905,TT Nagar / New Market Urban Center,40.09,0.205,55.9,23.3,11.7,Clay Loam,1128.9,42.5,0.6153,High Vulnerability,826
BPL_CELL_0602,15,1,23.2455,77.3915,TT Nagar / New Market Urban Center,41.61,0.176,50.9,20.4,12.4,Clay Loam,1089.3,42.5,0.6473,High Vulnerability,613
BPL_CELL_0603,15,2,23.2455,77.3925,TT Nagar / New Market Urban Center,41.13,0.239,53.5,25.5,12.0,Clay Loam,1114.9,42.5,0.6101,High Vulnerability,861
BPL_CELL_0604,15,3,23.2455,77.3935,TT Nagar / New Market Urban Center,39.69,0.233,55.6,28.1,11.2,Clay Loam,1101.4,42.5,0.5858,High Vulnerability,997
BPL_CELL_0605,15,4,23.2455,77.3945,TT Nagar / New Market Urban Center,41.0,0.223,56.9,23.2,12.4,Clay Loam,1087.2,42.5,0.6287,High Vulnerability,741
BPL_CELL_0606,15,5,23.2455,77.3955,TT Nagar / New Market Urban Center,39.97,0.22,64.7,24.1,11.8,Clay Loam,1115.2,42.5,0.6313,High Vulnerability,714
BPL_CELL_0607,15,6,23.2455,77.3965,TT Nagar / New Market Urban Center,42.12,0.231,63.6,28.6,12.3,Clay Loam,1114.5,42.5,0.6557,High Vulnerability,590
BPL_CELL_0608,15,7,23.2455,77.3975,TT Nagar / New Market Urban Center,38.7,0.2,57.0,26.1,11.0,Clay Loam,1087.3,42.5,0.5881,High Vulnerability,989
BPL_CELL_0609,15,8,23.2455,77.3985,TT Nagar / New Market Urban Center,39.45,0.161,51.3,29.9,13.1,Clay Loam,1103.1,42.5,0.5935,High Vulnerability,967
BPL_CELL_0610,15,9,23.2455,77.3995,TT Nagar / New Market Urban Center,40.38,0.243,58.2,21.2,11.4,Clay Loam,1122.2,42.5,0.6168,High Vulnerability,810
BPL_CELL_0611,15,10,23.2455,77.4005,TT Nagar / New Market Urban Center,41.45,0.162,56.6,20.8,12.4,Clay Loam,1106.2,42.5,0.6657,High Vulnerability,572
BPL_CELL_0612,15,11,23.2455,77.4015,TT Nagar / New Market Urban Center,39.37,0.233,49.1,24.5,12.9,Clay Loam,1111.0,42.5,0.5679,High Vulnerability,1016
BPL_CELL_0613,15,12,23.2455,77.4025,TT Nagar / New Market Urban Center,40.71,0.237,54.6,24.7,11.5,Clay Loam,1077.8,42.5,0.6078,High Vulnerability,882
BPL_CELL_0614,15,13,23.2455,77.4035,TT Nagar / New Market Urban Center,41.0,0.2,56.6,22.7,13.5,Clay Loam,1079.3,42.5,0.638,High Vulnerability,667
BPL_CELL_0615,15,14,23.2455,77.4045,TT Nagar / New Market Urban Center,40.95,0.242,65.7,27.2,11.5,Clay Loam,1099.4,42.5,0.6379,High Vulnerability,669
BPL_CELL_0616,15,15,23.2455,77.4055,TT Nagar / New Market Urban Center,39.62,0.195,56.5,25.6,11.7,Clay Loam,1083.2,42.5,0.6073,High Vulnerability,889
BPL_CELL_0617,15,16,23.2455,77.4065,TT Nagar / New Market Urban Center,40.64,0.23,54.4,24.9,12.1,Clay Loam,1083.3,42.5,0.6082,High Vulnerability,878
BPL_CELL_0618,15,17,23.2455,77.4075,TT Nagar / New Market Urban Center,40.41,0.226,61.1,23.6,12.8,Clay Loam,1115.2,42.5,0.6278,High Vulnerability,747
BPL_CELL_0619,15,18,23.2455,77.4085,TT Nagar / New Market Urban Center,37.52,0.201,62.4,17.4,13.6,Clay Loam,1096.7,42.5,0.5988,High Vulnerability,937
BPL_CELL_0620,15,19,23.2455,77.4095,TT Nagar / New Market Urban Center,40.57,0.254,55.3,19.5,11.0,Clay Loam,1111.0,42.5,0.611,High Vulnerability,855
BPL_CELL_0621,15,20,23.2455,77.4105,TT Nagar / New Market Urban Center,39.64,0.28,61.3,24.0,11.8,Clay Loam,1124.7,42.5,0.5912,High Vulnerability,975
BPL_CELL_0622,15,21,23.2455,77.4115,TT Nagar / New Market Urban Center,40.32,0.233,54.9,26.1,11.6,Clay Loam,1072.6,42.5,0.5999,High Vulnerability,926
BPL_CELL_0623,15,22,23.2455,77.4125,TT Nagar / New Market Urban Center,40.97,0.208,49.5,24.4,13.4,Clay Loam,1102.3,42.5,0.6099,High Vulnerability,863
BPL_CELL_0624,15,23,23.2455,77.4135,TT Nagar / New Market Urban Center,42.46,0.231,58.1,22.5,11.2,Clay Loam,1121.9,42.5,0.6585,High Vulnerability,587
BPL_CELL_0625,15,24,23.2455,77.4145,TT Nagar / New Market Urban Center,40.13,0.226,52.7,23.9,13.8,Clay Loam,1108.8,42.5,0.5971,High Vulnerability,945
BPL_CELL_0626,15,25,23.2455,77.4155,TT Nagar / New Market Urban Center,40.27,0.266,55.9,26.9,13.1,Clay Loam,1089.9,42.5,0.5871,High Vulnerability,991
BPL_CELL_0627,15,26,23.2455,77.4165,TT Nagar / New Market Urban Center,40.76,0.225,59.2,21.3,11.9,Clay Loam,1085.5,42.5,0.634,High Vulnerability,693
BPL_CELL_0628,15,27,23.2455,77.4175,TT Nagar / New Market Urban Center,40.21,0.188,61.2,24.5,12.5,Clay Loam,1110.4,42.5,0.6375,High Vulnerability,673
BPL_CELL_0629,15,28,23.2455,77.4185,TT Nagar / New Market Urban Center,39.24,0.211,53.7,21.6,11.3,Clay Loam,1074.4,42.5,0.5936,High Vulnerability,966
BPL_CELL_0630,15,29,23.2455,77.4195,TT Nagar / New Market Urban Center,39.78,0.233,57.3,25.6,11.7,Clay Loam,1075.2,42.5,0.5976,High Vulnerability,942
BPL_CELL_0631,15,30,23.2455,77.4205,TT Nagar / New Market Urban Center,40.59,0.188,53.9,27.7,11.4,Clay Loam,1078.2,42.5,0.6168,High Vulnerability,811
BPL_CELL_0632,15,31,23.2455,77.4215,TT Nagar / New Market Urban Center,40.68,0.178,62.0,17.7,11.8,Clay Loam,1078.6,42.5,0.6668,High Vulnerability,570
BPL_CELL_0633,15,32,23.2455,77.4225,TT Nagar / New Market Urban Center,39.62,0.16,59.6,20.3,11.0,Clay Loam,1103.2,42.5,0.6413,High Vulnerability,641
BPL_CELL_0634,15,33,23.2455,77.4235,TT Nagar / New Market Urban Center,42.07,0.206,57.4,29.0,12.4,Clay Loam,1102.2,42.5,0.6456,High Vulnerability,619
BPL_CELL_0635,15,34,23.2455,77.4245,TT Nagar / New Market Urban Center,41.23,0.212,57.9,18.5,11.9,Clay Loam,1108.8,42.5,0.6501,High Vulnerability,604
BPL_CELL_0636,15,35,23.2455,77.4255,TT Nagar / New Market Urban Center,41.27,0.202,57.8,26.0,13.9,Clay Loam,1081.7,42.5,0.6392,High Vulnerability,655
BPL_CELL_0637,15,36,23.2455,77.4265,TT Nagar / New Market Urban Center,41.17,0.269,62.1,20.3,14.7,Clay Loam,1097.7,42.5,0.6349,High Vulnerability,689
BPL_CELL_0638,15,37,23.2455,77.4275,TT Nagar / New Market Urban Center,39.31,0.196,57.1,26.2,12.5,Clay Loam,1113.5,42.5,0.6015,High Vulnerability,920
BPL_CELL_0639,15,38,23.2455,77.4285,TT Nagar / New Market Urban Center,39.7,0.222,61.5,28.2,13.3,Clay Loam,1124.0,42.5,0.6075,High Vulnerability,887
BPL_CELL_0640,15,39,23.2455,77.4295,TT Nagar / New Market Urban Center,41.24,0.206,61.5,23.1,11.9,Clay Loam,1105.1,42.5,0.6539,High Vulnerability,596
BPL_CELL_0641,16,0,23.2465,77.3905,Bhojtal Lakefront / Water Buffer,31.71,0.509,10.5,70.9,4.8,Alluvial,1083.3,42.5,0.1024,Low Vulnerability,1538
BPL_CELL_0642,16,1,23.2465,77.3915,Bhojtal Lakefront / Water Buffer,32.52,0.518,8.3,68.9,3.8,Alluvial,1114.0,42.5,0.1119,Low Vulnerability,1495
BPL_CELL_0643,16,2,23.2465,77.3925,Bhojtal Lakefront / Water Buffer,33.22,0.497,10.1,70.0,3.7,Alluvial,1106.4,42.5,0.1368,Low Vulnerability,1376
BPL_CELL_0644,16,3,23.2465,77.3935,Bhojtal Lakefront / Water Buffer,32.32,0.552,6.2,70.4,5.0,Alluvial,1085.8,42.5,0.0853,Low Vulnerability,1579
BPL_CELL_0645,16,4,23.2465,77.3945,Bhojtal Lakefront / Water Buffer,32.77,0.512,12.6,68.3,4.0,Alluvial,1104.9,42.5,0.133,Low Vulnerability,1393
BPL_CELL_0646,16,5,23.2465,77.3955,Bhojtal Lakefront / Water Buffer,32.49,0.487,14.6,71.2,3.6,Alluvial,1102.6,42.5,0.1375,Low Vulnerability,1370
BPL_CELL_0647,16,6,23.2465,77.3965,Bhojtal Lakefront / Water Buffer,33.52,0.52,12.5,65.2,4.4,Alluvial,1114.0,42.5,0.1502,Low Vulnerability,1307
BPL_CELL_0648,16,7,23.2465,77.3975,Bhojtal Lakefront / Water Buffer,34.03,0.511,15.8,65.0,4.1,Alluvial,1100.1,42.5,0.1737,Low Vulnerability,1273
BPL_CELL_0649,16,8,23.2465,77.3985,Bhojtal Lakefront / Water Buffer,31.59,0.47,13.7,64.1,4.7,Alluvial,1096.8,42.5,0.1389,Low Vulnerability,1362
BPL_CELL_0650,16,9,23.2465,77.3995,Bhojtal Lakefront / Water Buffer,33.43,0.551,19.7,63.8,2.4,Alluvial,1114.2,42.5,0.1602,Low Vulnerability,1287
BPL_CELL_0651,16,10,23.2465,77.4005,Bhojtal Lakefront / Water Buffer,31.66,0.523,12.8,71.4,4.9,Alluvial,1072.6,42.5,0.1016,Low Vulnerability,1540
